Game.ID,Date,Away.Team,Away.Team.ID,A.Score,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,DaysofRest.Home.Team,A.Player1,A.MP1,WA1,A.Player2,A.MP2,WA2,A.Player3,A.MP3,WA3,A.Player4,A.MP4,WA4,A.Player5,A.MP5,WA5,A.Player6,A.MP6,WA6,A.Player7,A.MP7,WA7,A.Player8,A.MP8,WA8,A.Player9,A.MP9,WA9,A.Player10,A.MP10,WA10,A.Player11,A.MP11,WA11,A.Player12,A.MP12,WA12,H.Player1,MP1,WH1,H.Player2,MP2,WH2,H.Player3,MP3,WH3,H.Player4,MP4,WH4,H.Player5,MP5,WH5,H.Player6,MP6,WH6,H.Player7,MP7,WH7,H.Player8,MP8,WH8,H.Player9,MP9,WH9,H.Player10,MP10,WH10,H.Player11,MP11,WH11,H.Player12,MP12,WH12
1148,03/04/2016,Boston Celtics,2,107,2,Los Angeles Lakers,14,9,10,100,4,165,35.68333333,0.148680556,200,30.76666667,0.128194444,190,29.88333333,0.124513889,18,26.13333333,0.108888889,219,16.76666667,0.069861111,348,29.26666667,0.121944444,487,21.18333333,0.088263889,260,19.21666667,0.080069444,517,17.9,0.074583333,290,13.2,0.055,NA,0,0,NA,0,0,264,36.48333333,0.152013889,105,35.61666667,0.148402778,309,33.01666667,0.137569444,279,29.95,0.124791667,444,28.53333333,0.118888889,344,23.9,0.099583333,483,19,0.079166667,328,18.88333333,0.078680556,452,14.61666667,0.060902778,NA,0,0,NA,0,0,NA,0,0
1149,03/04/2016,Chicago Bulls,5,102,1,Milwaukee Bucks,17,10,10,98,2,243,38.06666667,0.158611111,412,33.86666667,0.141111111,149,26.91666667,0.112152778,371,18.18333333,0.075763889,48,12.9,0.05375,392,35.1,0.14625,283,24.81666667,0.103402778,1,19.16666667,0.079861111,142,16.85,0.070208333,104,14.13333333,0.058888889,NA,0,0,NA,0,0,199,43.96666667,0.183194444,174,42.91666667,0.178819444,426,29.08333333,0.121180556,179,23.16666667,0.096527778,110,9.316666667,0.038819444,514,30.76666667,0.128194444,375,24.83333333,0.103472222,258,20.93333333,0.087222222,254,9.116666667,0.037986111,181,5.9,0.024583333,NA,0,0,NA,0,0
1150,03/04/2016,Dallas Mavericks,7,88,2,Minnesota Timberwolves,18,10,10,78,2,527,36.41666667,0.151736111,193,34.68333333,0.144513889,137,33.05,0.137708333,280,23.6,0.098333333,534,22.55,0.093958333,133,31.25,0.130208333,453,19.36666667,0.080694444,431,18.05,0.075208333,119,17.38333333,0.072430556,147,3.65,0.015208333,NA,0,0,NA,0,0,287,44.4,0.185,30,41.06666667,0.171111111,436,34.06666667,0.141944444,532,30.26666667,0.126111111,178,23.15,0.096458333,462,16.38333333,0.068263889,4,14.25,0.059375,384,14.2,0.059166667,520,13.93333333,0.058055556,484,8.283333333,0.034513889,NA,0,0,NA,0,0
1151,03/04/2016,Indiana Pacers,12,92,1,New York Knicks,20,9,10,87,2,187,32.03333333,0.133472222,379,29.65,0.123541667,413,28.5,0.11875,171,28.41666667,0.118402778,329,14.68333333,0.061180556,381,30.55,0.127291667,69,19.73333333,0.082222222,441,19.58333333,0.081597222,469,18.5,0.077083333,513,18.35,0.076458333,NA,0,0,NA,0,0,439,35.23333333,0.146805556,456,32.41666667,0.135069444,131,27.85,0.116041667,239,26.03333333,0.108472222,93,17.41666667,0.072569444,38,34.01666667,0.141736111,327,31.36666667,0.130694444,303,23.23333333,0.096805556,319,12.43333333,0.051805556,NA,0,0,NA,0,0,NA,0,0
1152,03/04/2016,Memphis Grizzlies,15,107,2,Orlando Magic,22,10,12,119,2,361,36.05,0.150208333,533,31.66666667,0.131944444,83,15.98333333,0.066597222,265,14.23333333,0.059305556,502,14.01666667,0.058402778,531,33.76666667,0.140694444,215,29.98333333,0.124930556,523,24.41666667,0.101736111,325,22.75,0.094791667,221,15.6,0.065,65,0.766666667,0.003194444,450,0.766666667,0.003194444,164,39.23333333,0.163472222,522,38.8,0.161666667,151,31.41666667,0.130902778,2,28.78333333,0.119930556,135,12.51666667,0.052152778,394,32.21666667,0.134236111,29,19.21666667,0.080069444,354,17.96666667,0.074861111,56,16.58333333,0.069097222,225,3.266666667,0.013611111,NA,0,0,NA,0,0
1153,03/04/2016,Utah Jazz,29,101,2,Phoenix Suns,24,10,11,86,2,468,35.23333333,0.146805556,440,35.01666667,0.145902778,177,34.78333333,0.144930556,129,28.18333333,0.117430556,446,24.48333333,0.102013889,509,23.91666667,0.099652778,87,17.76666667,0.074027778,507,16.66666667,0.069444444,428,12.76666667,0.053194444,247,9.8,0.040833333,234,1.383333333,0.005763889,NA,0,0,132,40.61666667,0.169236111,519,37.96666667,0.158194444,406,37.61666667,0.156736111,11,35.4,0.1475,443,32.28333333,0.134513889,376,30.93333333,0.128888889,36,13.03333333,0.054305556,256,6.45,0.026875,82,4.316666667,0.017986111,9,1.383333333,0.005763889,NA,0,0,NA,0,0
1154,05/04/2016,Phoenix Suns,24,90,2,Atlanta Hawks,1,10,10,103,4,132,38.66666667,0.161111111,519,35.55,0.148125,11,34.8,0.145,406,32.01666667,0.133402778,443,31.03333333,0.129305556,376,27.56666667,0.114861111,36,15.73333333,0.065555556,256,10.56666667,0.044027778,9,7.333333333,0.030555556,82,6.733333333,0.028055556,NA,0,0,NA,0,0,414,35.58333333,0.148263889,6,34.23333333,0.142638889,296,34.03333333,0.141805556,233,30.1,0.125416667,317,28.61666667,0.119236111,488,19.7,0.082083333,127,17.9,0.074583333,374,15.63333333,0.065138889,497,13.65,0.056875,312,10.55,0.043958333,NA,0,0,NA,0,0
1155,05/04/2016,Oklahoma City Thunder,21,124,2,Denver Nuggets,8,10,12,102,3,298,29.43333333,0.125533125,459,28.9,0.123258459,448,26.68333333,0.113804379,479,21.76666667,0.092834802,25,13.15,0.056084731,136,23.68333333,0.101009383,34,23.61666667,0.10072505,156,20.7,0.088285471,425,19.18333333,0.081816889,320,14.05,0.05992323,73,6.65,0.028362241,387,6.65,0.028362241,155,27.05,0.112708333,169,26.78333333,0.111597222,202,23.6,0.098333333,295,22.76666667,0.094861111,391,19.05,0.079375,528,30.4,0.126666667,253,27.53333333,0.114722222,41,23.9,0.099583333,106,22.38333333,0.093263889,285,16.53333333,0.068888889,NA,0,0,NA,0,0
1156,05/04/2016,Minnesota Timberwolves,18,124,2,Golden State Warriors,10,11,9,117,2,287,44.71666667,0.168742138,30,41.86666667,0.157987421,532,40.15,0.151509434,436,33.83333333,0.127672956,178,19,0.071698113,462,38.91666667,0.146855346,384,20.65,0.077924528,520,19.16666667,0.072327044,484,6.7,0.025283019,NA,0,0,NA,0,0,NA,0,0,475,42.58333333,0.160691824,308,40.36666667,0.152327044,143,38.8,0.146415094,182,35.11666667,0.132515723,27,31.96666667,0.120628931,465,21.48333333,0.081069182,22,18.76666667,0.07081761,330,12.63333333,0.047672956,58,10.2,0.038490566,358,8.516666667,0.032138365,166,4.566666667,0.017232704,NA,0,0
1157,05/04/2016,Los Angeles Lakers,14,81,2,Los Angeles Clippers,13,12,10,103,2,105,33.53333333,0.139722222,279,31.45,0.131041667,264,30.5,0.127083333,309,22.25,0.092708333,444,15.65,0.065208333,344,30.33333333,0.126388889,452,24.91666667,0.103819444,483,23.9,0.099583333,365,19.01666667,0.079236111,438,8.45,0.035208333,NA,0,0,NA,0,0,121,28.98333333,0.124347515,90,23.08333333,0.09903468,197,21.8,0.093528781,336,21.4,0.091812656,46,16.8,0.072077226,231,31.35,0.134501251,526,19.51666667,0.083732571,97,18.63333333,0.079942796,204,18.15,0.077869146,39,17.81666667,0.076439042,407,8.45,0.036253128,71,7.1,0.030461208
1158,05/04/2016,Chicago Bulls,5,92,2,Memphis Grizzlies,15,11,10,108,2,243,35.38333333,0.147430556,130,35.21666667,0.146736111,412,35.08333333,0.146180556,48,18.98333333,0.079097222,371,18.91666667,0.078819444,392,29.01666667,0.120902778,142,24.36666667,0.101527778,283,16.71666667,0.069652778,104,13.86666667,0.057777778,1,12.45,0.051875,NA,0,0,NA,0,0,361,41.13333333,0.171388889,533,35.08333333,0.146180556,265,31.05,0.129375,502,29.83333333,0.124305556,83,22.03333333,0.091805556,523,24.7,0.102916667,215,24.36666667,0.101527778,531,17.5,0.072916667,221,13.63333333,0.056805556,65,0.333333333,0.001388889,450,0.333333333,0.001388889,NA,0,0
1159,05/04/2016,Detroit Pistons,9,89,3,Miami Heat,16,11,12,107,3,21,29.86666667,0.126509001,499,29.21666667,0.123755736,433,28.78333333,0.121920226,347,28.15,0.119237557,297,25.03333333,0.106036004,35,23.96666667,0.101517826,474,19.45,0.082386163,476,15.3,0.064807624,117,14.26666667,0.060430639,37,14.21666667,0.060218849,432,3.916666667,0.016590187,472,3.916666667,0.016590187,341,34.25,0.142708333,176,33.83333333,0.140972222,249,28.1,0.117083333,148,24.55,0.102291667,17,14.26666667,0.059444444,275,35.48333333,0.147847222,284,29.73333333,0.123888889,183,28.76666667,0.119861111,521,4.966666667,0.020694444,172,3.916666667,0.016319444,274,2.133333333,0.008888889,NA,0,0
1160,05/04/2016,Cleveland Cavaliers,6,109,2,Milwaukee Bucks,17,9,12,80,2,331,28.06666667,0.119780923,321,26.9,0.114801906,198,26.45,0.112881428,300,25.46666667,0.108684828,498,21.71666667,0.092680845,78,22.53333333,0.096166157,434,19.93333333,0.085070062,510,17.71666667,0.07560993,188,15.86666667,0.067714631,363,11.18333333,0.047727434,378,9.916666667,0.042321644,212,8.566666667,0.036560211,426,44.53333333,0.185555556,199,41.26666667,0.171944444,174,39.28333333,0.163680556,258,30.58333333,0.127430556,179,24.78333333,0.103263889,514,27.51666667,0.114652778,375,19.7,0.082083333,254,6.65,0.027708333,110,5.683333333,0.023680556,NA,0,0,NA,0,0,NA,0,0
1161,05/04/2016,New Orleans Pelicans,19,93,2,Philadelphia 76ers,23,10,8,107,3,501,36.76666667,0.153194444,495,35.6,0.148333333,114,32.16666667,0.134027778,340,31.06666667,0.129444444,14,25.3,0.105416667,209,29.73333333,0.123888889,266,26.66666667,0.111111111,294,22.7,0.094583333,NA,0,0,NA,0,0,NA,0,0,NA,0,0,437,35.51666667,0.147986111,192,29.85,0.124375,235,23.55,0.098125,189,22.76666667,0.094861111,154,11.1,0.04625,390,33.58333333,0.139930556,74,26.11666667,0.108819444,185,21.81666667,0.090902778,480,18.15,0.075625,386,17.55,0.073125,NA,0,0,NA,0,0
1162,05/04/2016,Portland Trail Blazers,25,115,2,Sacramento Kings,26,9,11,107,3,68,36.28333333,0.151180556,109,35.35,0.147291667,364,32.68333333,0.136180556,360,27.23333333,0.113472222,5,21.05,0.087708333,173,31.83333333,0.132638889,15,24.78333333,0.103263889,150,20.35,0.084791667,395,7.833333333,0.032638889,88,2.183333333,0.009097222,60,0.416666667,0.001736111,NA,0,0,421,41.86666667,0.174444444,125,38.43333333,0.160138889,206,36.33333333,0.151388889,461,33.86666667,0.141111111,529,33.51666667,0.139652778,42,26.58333333,0.110763889,418,15.33333333,0.063888889,76,7.833333333,0.032638889,159,6.233333333,0.025972222,NA,0,0,NA,0,0,NA,0,0
1163,05/04/2016,Charlotte Hornets,4,90,2,Toronto Raptors,28,10,9,96,3,238,40.15,0.167291667,102,36.25,0.151041667,292,35.65,0.148541667,359,31.31666667,0.130486111,96,19.35,0.080625,167,29.75,0.123958333,7,20.16666667,0.084027778,237,18.88333333,0.078680556,473,8.483333333,0.035347222,NA,0,0,NA,0,0,NA,0,0,318,39.71666667,0.165497604,124,35.65,0.148551983,261,28.38333333,0.118272102,396,22.86666667,0.095284395,339,15.18333333,0.063268283,410,28.2,0.11750816,100,24.83333333,0.103479408,486,20.96666667,0.087367178,45,19.61666667,0.081741788,228,4.566666667,0.019029099,NA,0,0,NA,0,0
1164,05/04/2016,San Antonio Spurs,27,88,3,Utah Jazz,29,10,10,86,2,288,38.3,0.159583333,323,36.16666667,0.150694444,503,27.3,0.11375,113,26.4,0.11,494,23.63333333,0.098472222,316,22.8,0.095,411,20.7,0.08625,120,19.96666667,0.083194444,342,18.51666667,0.077152778,362,6.216666667,0.025902778,NA,0,0,NA,0,0,440,36.5,0.152083333,177,36,0.15,446,33.36666667,0.139027778,468,30.28333333,0.126180556,129,26.95,0.112291667,247,26.26666667,0.109444444,509,18.8,0.078333333,507,16.28333333,0.067847222,428,13.25,0.055208333,87,2.3,0.009583333,NA,0,0,NA,0,0
1165,06/04/2016,New Orleans Pelicans,19,97,1,Boston Celtics,2,11,9,104,3,114,30.96666667,0.129027778,501,30.3,0.12625,209,28.63333333,0.119305556,14,21.7,0.090416667,399,14.36666667,0.059861111,495,33.83333333,0.140972222,340,33.23333333,0.138472222,266,27.95,0.116458333,294,19.01666667,0.079236111,NA,0,0,NA,0,0,NA,0,0,200,34.41666667,0.143402778,40,34,0.141666667,190,33.01666667,0.137569444,18,24.76666667,0.103194444,219,21,0.0875,348,32.9,0.137083333,260,17.25,0.071875,487,16.61666667,0.069236111,290,11.48333333,0.047847222,420,8.016666667,0.033402778,517,6.533333333,0.027222222,NA,0,0
1166,06/04/2016,Houston Rockets,11,86,3,Dallas Mavericks,7,10,10,88,3,210,43.95,0.183137718,506,41.88333333,0.174526009,146,33.56666667,0.139870824,409,29.41666667,0.122577957,286,15.36666667,0.064032224,98,23.06666667,0.096117786,367,21.4,0.089172859,226,17.35,0.072296687,95,12.28333333,0.05118411,28,1.7,0.007083825,NA,0,0,NA,0,0,527,40.58333333,0.16907374,193,36.86666667,0.153589779,137,32.63333333,0.13595334,534,24.33333333,0.101374809,280,20.11666667,0.083807804,133,31.2,0.129981947,119,19.83333333,0.082627413,431,18.45,0.076864324,453,15.86666667,0.06610193,80,0.15,0.000624913,NA,0,0,NA,0,0
1167,06/04/2016,Cleveland Cavaliers,6,109,1,Indiana Pacers,12,12,12,123,3,188,35,0.149020721,321,30.21666667,0.128654556,198,24.06666667,0.102469486,300,18.53333333,0.07891002,498,15.81666667,0.067343173,434,31.18333333,0.132770366,510,22.45,0.095586148,363,21.48333333,0.091470338,78,20.61666667,0.087780301,378,5.233333333,0.022282146,212,5.133333333,0.021856372,455,5.133333333,0.021856372,379,32.6,0.137814416,171,31.6,0.133586979,413,31.53333333,0.13330515,187,21.73333333,0.091876277,329,20.85,0.088142042,469,31.23333333,0.13203692,69,24.18333333,0.102233495,441,21.95,0.092792222,267,8.9,0.037624181,381,5.066666667,0.021419009,175,3.45,0.014584654,466,3.45,0.014584654
1168,06/04/2016,Los Angeles Clippers,13,91,1,Los Angeles Lakers,14,11,12,81,1,121,27.18333333,0.113263889,46,24.8,0.103333333,90,24.43333333,0.101805556,197,22.63333333,0.094305556,336,20.91666667,0.087152778,71,25.11666667,0.104652778,407,24.11666667,0.100486111,415,20.16666667,0.084027778,97,17.78333333,0.074097222,231,14.2,0.059166667,230,12.58333333,0.052430556,53,6.066666667,0.025277778,105,35.46666667,0.147777778,264,32.1,0.13375,309,27.76666667,0.115694444,279,26.68333333,0.111180556,444,16.63333333,0.069305556,344,28.43333333,0.118472222,328,19.55,0.081458333,483,16.68333333,0.069513889,438,14.68333333,0.061180556,365,13.9,0.057916667,452,8.1,0.03375,NA,0,0
1169,06/04/2016,Charlotte Hornets,4,111,1,New York Knicks,20,11,9,97,3,102,35.85,0.149375,292,35.45,0.147708333,359,31.16666667,0.129861111,167,23.8,0.099166667,96,19.13333333,0.079722222,238,33,0.1375,7,28.86666667,0.120277778,473,17.8,0.074166667,237,14.93333333,0.062222222,NA,0,0,NA,0,0,NA,0,0,75,37.83333333,0.157638889,439,35.11666667,0.146319444,131,32.36666667,0.134861111,456,25.21666667,0.105069444,239,22.85,0.095208333,38,29.88333333,0.124513889,327,25.15,0.104791667,319,12.88333333,0.053680556,93,11.41666667,0.047569444,334,4.216666667,0.017569444,303,3.066666667,0.012777778,NA,0,0
1170,06/04/2016,Detroit Pistons,9,108,1,Orlando Magic,22,10,9,104,3,297,36.01666667,0.150069444,21,33.26666667,0.138611111,347,32.98333333,0.137430556,433,31.78333333,0.132430556,499,30.38333333,0.126597222,432,27.08333333,0.112847222,35,17.61666667,0.073402778,476,16.21666667,0.067569444,37,14.65,0.061041667,NA,0,0,NA,0,0,NA,0,0,522,39.33333333,0.163888889,2,32.28333333,0.134513889,151,32.16666667,0.134027778,164,31.76666667,0.132361111,135,4.833333333,0.020138889,394,27.35,0.113958333,354,20.41666667,0.085069444,29,20.33333333,0.084722222,225,15.81666667,0.065902778,56,15.7,0.065416667,NA,0,0,NA,0,0
1171,06/04/2016,Oklahoma City Thunder,21,115,1,Portland Trail Blazers,25,12,9,120,1,136,38.53333333,0.160555556,425,36.7,0.152916667,156,35.65,0.148541667,34,31.25,0.130208333,479,22.98333333,0.095763889,73,30.88333333,0.128680556,273,20.95,0.087291667,320,13.61666667,0.056736111,387,9.433333333,0.039305556,NA,0,0,NA,0,0,NA,0,0,5,37.4,0.155822512,109,36.8,0.153322686,68,35.25,0.146864801,360,30.21666667,0.125894035,364,28.3,0.117908479,15,23.8,0.099159781,150,17.65,0.07353656,173,14.51666667,0.060481911,60,11.33333333,0.047218943,395,4.45,0.018540379,338,0.15,0.000624957,408,0.15,0.000624957
1172,06/04/2016,Brooklyn Nets,3,103,3,Washington Wizards,30,12,10,121,3,491,30.6,0.1275,464,30.6,0.1275,442,23.91666667,0.099652778,525,23.83333333,0.099305556,49,20.65,0.086041667,457,25.61666667,0.106736111,89,24.55,0.102291667,355,22.63333333,0.094305556,184,20.2,0.084166667,138,17.4,0.0725,NA,0,0,NA,0,0,51,32.38333333,0.134930556,423,29.43333333,0.122638889,403,29.43333333,0.122638889,357,27.78333333,0.115763889,345,25.41666667,0.105902778,168,28.83333333,0.120138889,291,18.56666667,0.077361111,385,16.18333333,0.067430556,218,14.86666667,0.061944444,195,6.4,0.026666667,144,5.35,0.022291667,220,5.35,0.022291667
1173,07/04/2016,Toronto Raptors,28,87,2,Atlanta Hawks,1,11,12,95,2,318,34.31666667,0.142986111,124,34.16666667,0.142361111,396,31.03333333,0.129305556,261,21.43333333,0.089305556,339,11.28333333,0.047013889,410,27.98333333,0.116597222,45,21.73333333,0.090555556,486,18.81666667,0.078402778,100,17.55,0.073125,126,13.83333333,0.057638889,337,4.833333333,0.020138889,228,3.016666667,0.012569444,414,37.06666667,0.154444444,317,36.36666667,0.151527778,6,32.85,0.136875,233,30.38333333,0.126597222,488,29.48333333,0.122847222,497,27.56666667,0.114861111,127,15.45,0.064375,374,14.08333333,0.058680556,373,8.766666667,0.036527778,306,4.75,0.019791667,312,3.233333333,0.013472222,NA,0,0
1174,07/04/2016,San Antonio Spurs,27,101,2,Golden State Warriors,10,12,11,112,2,288,34.83333333,0.145138889,323,29.26666667,0.121944444,113,28.6,0.119166667,503,27.35,0.113958333,494,19.18333333,0.079930556,120,23.56666667,0.098194444,316,19.76666667,0.082361111,342,19.58333333,0.081597222,411,17.58333333,0.073263889,302,14.81666667,0.061736111,362,5.45,0.022708333,NA,0,0,475,36.28333333,0.151180556,308,35.1,0.14625,143,33.8,0.140833333,182,32.66666667,0.136111111,27,21.53333333,0.089722222,22,20.83333333,0.086805556,465,19.25,0.080208333,330,14.76666667,0.061527778,358,10.15,0.042291667,166,7.866666667,0.032777778,58,6.516666667,0.027152778,186,1.233333333,0.005138889
1175,07/04/2016,Phoenix Suns,24,124,2,Houston Rockets,11,12,10,115,1,132,37.85,0.157708333,406,36.88333333,0.153680556,519,32.53333333,0.135555556,11,29.88333333,0.124513889,443,26.66666667,0.111111111,376,31.26666667,0.130277778,36,21.33333333,0.088888889,259,10.15,0.042291667,256,10.15,0.042291667,9,3.283333333,0.013680556,NA,0,0,NA,0,0,210,43.4,0.180833333,506,38.26666667,0.159444444,146,29.85,0.124375,409,29.45,0.122708333,140,12,0.05,226,23.05,0.096041667,95,18.15,0.075625,276,17.66666667,0.073611111,367,12.35,0.051458333,98,9.733333333,0.040555556,28,4.683333333,0.019513889,286,1.4,0.005833333
1176,07/04/2016,Chicago Bulls,5,98,2,Miami Heat,16,9,9,106,2,243,40.06666667,0.166944444,130,35.7,0.14875,412,33.15,0.138125,392,26.75,0.111458333,371,18.86666667,0.078611111,283,30.4,0.126666667,142,20.73333333,0.086388889,48,19.9,0.082916667,104,14.43333333,0.060138889,NA,0,0,NA,0,0,NA,0,0,249,35.16666667,0.146527778,341,32.96666667,0.137361111,148,32.93333333,0.137222222,176,30.76666667,0.128194444,17,16.05,0.066875,275,32.3,0.134583333,284,28.83333333,0.120138889,183,27.31666667,0.113819444,521,3.666666667,0.015277778,NA,0,0,NA,0,0,NA,0,0
1177,07/04/2016,Minnesota Timberwolves,18,105,2,Sacramento Kings,26,9,12,97,2,178,34.15,0.142291667,30,33.71666667,0.140486111,287,27.28333333,0.113680556,532,25.53333333,0.106388889,436,21.65,0.090208333,520,26.35,0.109791667,384,25.58333333,0.106597222,484,19.15,0.079791667,462,16.43333333,0.068472222,4,7.816666667,0.032569444,111,1.166666667,0.004861111,180,1.166666667,0.004861111,116,36.96666667,0.154027778,445,34.31666667,0.142986111,529,32.75,0.136458333,461,25.7,0.107083333,310,20.71666667,0.086319444,206,29.91666667,0.124652778,418,27.83333333,0.115972222,42,19.38333333,0.080763889,159,12.41666667,0.051736111,NA,0,0,NA,0,0,NA,0,0
1178,08/04/2016,Milwaukee Bucks,17,109,3,Boston Celtics,2,12,10,124,2,426,40.36666667,0.168194444,514,37.55,0.156458333,199,28.68333333,0.119513889,179,28.01666667,0.116736111,174,26.58333333,0.110763889,375,19.98333333,0.083263889,254,17.36666667,0.072361111,181,15.18333333,0.063263889,110,14.9,0.062083333,258,11.36666667,0.047361111,NA,0,0,NA,0,0,40,25.13333333,0.106257046,190,24.9,0.105270575,219,19.38333333,0.081947576,18,15.21666667,0.064332018,200,14.25,0.060245209,165,31.53333333,0.133314543,348,27.08333333,0.114501127,517,25.08333333,0.10604566,290,22.6,0.095546787,260,21.53333333,0.091037204,487,6.35,0.02684611,270,3.466666667,0.014656144
1179,08/04/2016,Brooklyn Nets,3,99,2,Charlotte Hornets,4,12,10,113,2,491,31.38333333,0.130763889,525,26.31666667,0.109652778,464,24.68333333,0.102847222,89,24.51666667,0.102152778,49,20.75,0.086458333,457,27.25,0.113541667,442,23.48333333,0.097847222,138,23.31666667,0.097152778,355,21.68333333,0.090347222,184,16.61666667,0.069236111,NA,0,0,NA,0,0,292,29.8,0.125271492,389,26.58333333,0.111749457,102,24.36666667,0.102431164,96,23.18333333,0.097456736,359,21.91666667,0.092131997,238,27.13333333,0.114061515,511,24.91666667,0.104743221,167,21.3,0.08953969,7,17.3,0.072724725,473,13.31666667,0.055979822,515,5.833333333,0.024521824,3,2.233333333,0.009388356
1180,08/04/2016,Memphis Grizzlies,15,93,3,Dallas Mavericks,7,11,12,103,2,361,38.08333333,0.158680556,502,36.85,0.153541667,533,32.01666667,0.133402778,265,25.6,0.106666667,83,21.08333333,0.087847222,325,24.53333333,0.102222222,523,17.01666667,0.070902778,531,14.85,0.061875,215,13.51666667,0.056319444,221,10.6,0.044166667,405,5.616666667,0.023402778,65,0.233333333,0.000972222,527,43.9,0.182916667,280,37.63333333,0.156805556,137,33.58333333,0.139930556,534,21.61666667,0.090069444,193,8.466666667,0.035277778,431,36.16666667,0.150694444,133,26.23333333,0.109305556,119,16.21666667,0.067569444,453,13.2,0.055,80,2.233333333,0.009305556,147,0.75,0.003125,NA,0,0
1181,08/04/2016,San Antonio Spurs,27,98,1,Denver Nuggets,8,10,9,102,3,262,35.13333333,0.146388889,316,34.6,0.144166667,494,34.45,0.143541667,120,32.23333333,0.134305556,24,27.5,0.114583333,302,26.26666667,0.109444444,411,23.08333333,0.096180556,47,13.55,0.056458333,362,13.18333333,0.054930556,NA,0,0,NA,0,0,NA,0,0,155,36.31666667,0.151329953,285,34.68333333,0.144523925,391,32.21666667,0.134245434,169,29.05,0.121050073,202,24.61666667,0.102576568,528,32.56666667,0.135703868,253,14.61666667,0.060907007,106,13.96666667,0.058198486,372,12.73333333,0.05305924,41,9.216666667,0.038405445,NA,0,0,NA,0,0
1182,08/04/2016,Washington Wizards,30,99,2,Detroit Pistons,9,9,9,112,2,51,40.55,0.168958333,357,36.66666667,0.152777778,423,32.28333333,0.134513889,403,30.76666667,0.128194444,345,26.1,0.10875,168,21.25,0.088541667,385,21.23333333,0.088472222,8,19.15,0.079791667,218,12,0.05,NA,0,0,NA,0,0,NA,0,0,347,38.36666667,0.159861111,297,37.23333333,0.155138889,499,36.6,0.1525,433,34.4,0.143333333,21,25.56666667,0.106527778,37,22.43333333,0.093472222,432,20.4,0.085,476,13.6,0.056666667,35,11.4,0.0475,NA,0,0,NA,0,0,NA,0,0
1183,08/04/2016,Los Angeles Lakers,14,102,2,New Orleans Pelicans,19,9,10,110,2,264,34.08333333,0.142013889,105,32,0.133333333,279,31.1,0.129583333,309,22.21666667,0.092569444,444,17.21666667,0.071736111,344,27.3,0.11375,328,23.58333333,0.098263889,452,21.71666667,0.090486111,483,16.03333333,0.066805556,438,14.75,0.061458333,NA,0,0,NA,0,0,14,37.18333333,0.154930556,114,34.25,0.142708333,501,33.35,0.138958333,209,26.75,0.111458333,399,17.91666667,0.074652778,495,26.38333333,0.109930556,266,24.1,0.100416667,340,23.98333333,0.099930556,294,16.08333333,0.067013889,NA,0,0,NA,0,0,NA,0,0
1184,08/04/2016,Miami Heat,16,109,1,Orlando Magic,22,9,10,112,2,341,32.16666667,0.134027778,148,31.45,0.131041667,176,30.36666667,0.126527778,249,26.8,0.111666667,17,10.88333333,0.045347222,275,32.7,0.13625,183,28.13333333,0.117222222,284,23.23333333,0.096805556,172,15.38333333,0.064097222,521,8.883333333,0.037013889,NA,0,0,NA,0,0,164,46.21666667,0.192569444,151,37.05,0.154375,394,35.11666667,0.146319444,522,28.15,0.117291667,163,24,0.1,70,29,0.120833333,354,22.95,0.095625,225,12.8,0.053333333,134,4.716666667,0.019652778,NA,0,0,NA,0,0,NA,0,0
1185,08/04/2016,New York Knicks,20,109,2,Philadelphia 76ers,23,9,9,102,3,456,31.51666667,0.131319444,239,30.01666667,0.125069444,439,28.38333333,0.118263889,131,25.76666667,0.107361111,75,25.63333333,0.106805556,38,31.48333333,0.131180556,327,30.7,0.127916667,319,19.61666667,0.081736111,93,16.88333333,0.070347222,NA,0,0,NA,0,0,NA,0,0,192,38.9,0.162083333,390,37.03333333,0.154305556,437,34.16666667,0.142361111,386,33.35,0.138958333,235,32.65,0.136041667,185,27.13333333,0.113055556,480,15.88333333,0.066180556,154,13.01666667,0.054236111,293,7.866666667,0.032777778,NA,0,0,NA,0,0,NA,0,0
1186,08/04/2016,Indiana Pacers,12,98,2,Toronto Raptors,28,10,12,111,1,171,31.95,0.133125,379,28.76666667,0.119861111,413,27.86666667,0.116111111,329,19.61666667,0.081736111,187,18.35,0.076458333,469,27.83333333,0.115972222,381,23.18333333,0.096597222,69,22.7,0.094583333,513,18.05,0.075208333,441,15.95,0.066458333,250,2.866666667,0.011944444,175,2.866666667,0.011944444,396,41.2,0.171666667,100,34.73333333,0.144722222,211,27.86666667,0.116111111,228,21.55,0.089791667,261,21.38333333,0.089097222,410,26.7,0.11125,123,25.93333333,0.108055556,486,20.18333333,0.084097222,337,10.88333333,0.045347222,45,9.566666667,0.039861111,NA,0,0,NA,0,0
