Game.ID,Date,Away.Team,Away.Team.ID,A.Score,away_week,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,home_week,DaysofRest.Home.Team,A.Player1,WA1,A.MP1,A.Player2,WA2,A.MP2,A.Player3,WA3,A.MP3,A.Player4,WA4,A.MP4,A.Player5,WA5,A.MP5,A.Player6,WA6,A.MP6,A.Player7,WA7,A.MP7,A.Player8,WA8,A.MP8,A.Player9,WA9,A.MP9,A.Player10,WA10,A.MP10,A.Player11,WA11,A.MP11,A.Player12,WA12,A.Player9.1,A.MP9.1,A.Player10.1,A.MP10.1,A.Player11.1,A.MP11.1,A.Player12.1,A.MP12,H.Player1,WH1,MP1,H.Player2,WH2,MP2,H.Player3,WH3,MP3,H.Player4,WH4,MP4,H.Player5,WH5,MP5,H.Player6,WH6,MP6,H.Player7,WH7,MP7,H.Player8,WH8,MP8,H.Player9,WH9,MP9,H.Player10,WH10,MP10,H.Player11,WH11,MP11,H.Player12,WH12,MP12
268,02/12/2015,Toronto Raptors,28,96,19,3,Atlanta Hawks,1,9,11,86,21,2,281,0.155208333,37.25,110,0.148333333,35.6,41,0.111736111,26.81666667,112,0.096180556,23.08333333,300,0.082361111,19.76666667,89,0.139583333,33.5,433,0.102847222,24.68333333,365,0.095138889,22.83333333,298,0.068611111,16.46666667,NA,0,0,NA,0,0,NA,0,298,16.46666667,NA,0,NA,0,NA,0,369,0.141805556,34.03333333,207,0.139930556,33.58333333,435,0.138819444,33.31666667,6,0.132152778,31.71666667,280,0.127083333,30.5,263,0.1075,25.8,330,0.079861111,19.16666667,113,0.060069444,14.41666667,331,0.046180556,11.08333333,285,0.026597222,6.383333333,NA,0,0,NA,0,0
269,02/12/2015,Golden State Warriors,10,116,20,2,Charlotte Hornets,4,12,12,99,18,3,423,0.131667023,30.81666667,128,0.131667023,30.81666667,273,0.124332408,29.1,24,0.097557502,22.83333333,53,0.087445702,20.46666667,415,0.106672363,24.96666667,20,0.081606494,19.1,149,0.06907356,16.16666667,315,0.047995443,11.23333333,292,0.047995443,11.23333333,191,0.038453322,9,169,0.035533718,315,11.23333333,292,11.23333333,191,9,169,8.316666667,259,0.13198658,30.81666667,346,0.129345421,30.2,316,0.129131273,30.15,85,0.07345278,17.15,360,0.020344065,4.75,150,0.114212292,26.66666667,211,0.091084303,21.26666667,421,0.086444429,20.18333333,54,0.085088158,19.86666667,212,0.057391677,13.4,459,0.045684917,10.66666667,456,0.035834107,8.366666667
270,02/12/2015,Denver Nuggets,8,90,19,2,Chicago Bulls,5,11,11,99,16,2,99,0.145763889,34.98333333,140,0.126180556,30.28333333,262,0.119166667,28.6,378,0.087777778,21.06666667,348,0.042222222,10.13333333,472,0.112222222,26.93333333,224,0.088958333,21.35,102,0.080833333,19.4,185,0.073819444,17.71666667,176,0.065277778,15.66666667,329,0.057777778,13.86666667,NA,0,185,17.71666667,176,15.66666667,329,13.86666667,NA,0,216,0.164305556,39.43333333,116,0.154166667,37,367,0.151666667,36.4,449,0.079444444,19.06666667,349,0.019375,4.65,217,0.145486111,34.91666667,127,0.122569444,29.41666667,429,0.081458333,19.55,134,0.04375,10.5,1,0.037777778,9.066666667,NA,0,0,NA,0,0
271,02/12/2015,Phoenix Suns,24,122,19,1,Detroit Pistons,9,10,10,127,19,2,142,0.154068671,40.83333333,361,0.147214187,39.01666667,229,0.145642058,38.6,52,0.143441077,38.01666667,11,0.055464721,14.7,333,0.147465728,39.08333333,118,0.086152685,22.83333333,428,0.080996101,21.46666667,395,0.02565715,6.8,88,0.013897623,3.683333333,NA,0,0,NA,0,395,6.8,88,3.683333333,NA,0,NA,0,264,0.174150943,46.15,19,0.158930818,42.11666667,308,0.15836478,41.96666667,385,0.150691824,39.93333333,146,0.131069182,34.73333333,422,0.08,21.2,32,0.056981132,15.1,424,0.049308176,13.06666667,34,0.040503145,10.73333333,NA,0,0,NA,0,0,NA,0,0
272,02/12/2015,New Orleans Pelicans,19,101,19,1,Houston Rockets,11,11,10,108,19,2,30,0.145069444,34.81666667,143,0.138819444,33.31666667,462,0.133888889,32.13333333,15,0.095972222,23.03333333,356,0.09,21.6,401,0.113472222,27.23333333,354,0.101180556,24.28333333,174,0.056041667,13.45,101,0.051527778,12.36666667,13,0.039513889,9.483333333,446,0.034513889,8.283333333,NA,0,101,12.36666667,13,9.483333333,446,8.283333333,NA,0,188,0.156944444,37.66666667,131,0.155902778,37.41666667,451,0.133402778,32.01666667,364,0.109236111,26.21666667,84,0.064861111,15.56666667,457,0.122569444,29.41666667,87,0.106388889,25.53333333,432,0.102916667,24.7,310,0.047777778,11.46666667,NA,0,0,NA,0,0,NA,0,0
273,02/12/2015,Indiana Pacers,12,103,17,3,Los Angeles Clippers,13,9,12,91,19,2,368,0.169305556,40.63333333,336,0.141805556,34.03333333,154,0.136111111,32.66666667,170,0.111041667,26.65,291,0.085972222,20.63333333,393,0.134375,32.25,61,0.101736111,24.41666667,237,0.085069444,20.41666667,72,0.034583333,8.3,NA,0,0,NA,0,0,NA,0,72,8.3,NA,0,NA,0,NA,0,42,0.151597222,36.38333333,36,0.144930556,34.78333333,107,0.117083333,28.1,297,0.088958333,21.35,178,0.00125,0.3,184,0.154513889,37.08333333,287,0.117291667,28.15,245,0.071111111,17.06666667,370,0.058819444,14.11666667,362,0.055069444,13.21666667,470,0.039305556,9.433333333,63,6.94E-05,0.016666667
274,02/12/2015,Philadelphia 76ers,23,87,20,1,New York Knicks,20,12,12,99,19,3,343,0.134722222,32.33333333,172,0.125555556,30.13333333,389,0.113958333,27.35,183,0.094861111,22.76666667,209,0.084375,20.25,168,0.111111111,26.66666667,427,0.108611111,26.06666667,347,0.099027778,23.76666667,387,0.075486111,18.11666667,371,0.043194444,10.36666667,80,0.009097222,2.183333333,182,0,387,18.11666667,371,10.36666667,80,2.183333333,182,0,278,0.125492126,29.75,241,0.113118673,26.81666667,67,0.111501687,26.43333333,35,0.097370641,23.08333333,391,0.093152418,22.08333333,289,0.092871204,22.01666667,288,0.090832396,21.53333333,213,0.088090551,20.88333333,117,0.07859955,18.63333333,269,0.070092801,16.61666667,407,0.026504499,6.283333333,82,0.012373453,2.933333333
275,02/12/2015,Milwaukee Bucks,17,70,19,2,San Antonio Spurs,27,12,12,95,19,2,271,0.126527778,30.36666667,162,0.115555556,27.73333333,157,0.106944444,25.66666667,355,0.100208333,24.05,458,0.099513889,23.88333333,325,0.125486111,30.11666667,180,0.110069444,26.41666667,379,0.072222222,17.33333333,225,0.054930556,13.18333333,228,0.029513889,7.083333333,332,0.029513889,7.083333333,75,0.029513889,225,13.18333333,228,7.083333333,332,7.083333333,75,7.083333333,255,0.107763864,25.1,286,0.097745975,22.76666667,100,0.088443649,20.6,441,0.084722719,19.73333333,448,0.07921288,18.45,46,0.108264758,25.21666667,366,0.096457961,22.46666667,232,0.086511628,20.15,279,0.08,18.63333333,106,0.077924866,18.15,303,0.049445438,11.51666667,380,0.043506261,10.13333333
276,02/12/2015,Los Angeles Lakers,14,108,18,1,Washington Wizards,30,9,12,104,16,1,234,0.149791667,35.95,274,0.148194444,35.56666667,396,0.130555556,31.33333333,247,0.130138889,31.23333333,93,0.114444444,27.46666667,296,0.135763889,32.58333333,290,0.069861111,16.76666667,50,0.069444444,16.66666667,322,0.051805556,12.43333333,NA,0,0,NA,0,0,NA,0,322,12.43333333,NA,0,NA,0,NA,0,47,0.157152778,37.71666667,306,0.154861111,37.16666667,227,0.151319444,36.31666667,195,0.132013889,31.68333333,359,0.126111111,30.26666667,151,0.063402778,15.21666667,153,0.052361111,12.56666667,377,0.048958333,11.75,277,0.046319444,11.11666667,402,0.045138889,10.83333333,258,0.022361111,5.366666667,NA,0,0
277,03/12/2015,San Antonio Spurs,27,103,20,1,Memphis Grizzlies,15,12,12,83,20,2,255,0.139561137,32.96666667,286,0.137726663,32.53333333,441,0.132434911,31.28333333,100,0.104423905,24.66666667,448,0.09983772,23.58333333,303,0.094052071,22.21666667,366,0.085796938,20.26666667,279,0.064700487,15.28333333,46,0.057997601,13.7,232,0.033726099,7.966666667,106,0.031115501,7.35,319,0.018626967,46,13.7,232,7.966666667,106,7.35,319,4.4,304,0.139791667,33.55,477,0.119722222,28.73333333,327,0.117708333,28.25,206,0.111458333,26.75,447,0.069583333,16.7,91,0.130416667,31.3,318,0.084861111,20.36666667,311,0.082916667,19.9,193,0.055763889,13.38333333,467,0.044583333,10.7,187,0.024861111,5.966666667,399,0.018333333,4.4
278,03/12/2015,Oklahoma City Thunder,21,95,19,3,Miami Heat,16,11,10,97,17,3,400,0.143541667,34.45,265,0.142847222,34.28333333,409,0.138680556,33.28333333,22,0.125972222,30.23333333,426,0.084236111,20.21666667,122,0.11125,26.7,141,0.089097222,21.38333333,31,0.064027778,15.36666667,94,0.056458333,13.55,344,0.042777778,10.26666667,283,0.001111111,0.266666667,NA,0,94,13.55,344,10.26666667,283,0.266666667,NA,0,159,0.152013889,36.48333333,74,0.145486111,34.91666667,133,0.138055556,33.13333333,166,0.119722222,28.73333333,155,0.117083333,28.1,251,0.139722222,33.53333333,243,0.078680556,18.88333333,460,0.074513889,17.88333333,244,0.034722222,8.333333333,NA,0,0,NA,0,0,NA,0,0
279,03/12/2015,Indiana Pacers,12,111,18,1,Portland Trail Blazers,25,12,11,123,20,2,368,0.142569444,34.21666667,61,0.133125,31.95,154,0.116805556,28.03333333,170,0.108819444,26.11666667,336,0.074930556,17.98333333,393,0.129861111,31.16666667,72,0.095625,22.95,237,0.086388889,20.73333333,291,0.066875,16.05,158,0.035416667,8.5,222,0.004791667,1.15,418,0.004791667,291,16.05,158,8.5,222,1.15,418,1.15,96,0.146388889,35.13333333,60,0.137083333,32.9,5,0.132916667,31.9,317,0.108888889,26.13333333,352,0.072986111,17.51666667,14,0.103541667,24.85,323,0.102777778,24.66666667,135,0.091111111,21.86666667,321,0.067083333,16.1,156,0.037222222,8.933333333,NA,0,0,NA,0,0
280,03/12/2015,Boston Celtics,2,114,19,3,Sacramento Kings,26,12,12,97,20,3,173,0.144072564,34.15,181,0.128884826,30.55,37,0.124173815,29.43333333,17,0.098931233,23.45,196,0.0599775,14.21666667,148,0.113697089,26.95,257,0.103571931,24.55,230,0.070594853,16.73333333,105,0.061383772,14.55,461,0.049078892,11.63333333,374,0.033117705,7.85,434,0.012515821,105,14.55,461,11.63333333,374,7.85,434,2.966666667,397,0.129684627,30.56666667,39,0.105006364,24.75,111,0.10429925,24.58333333,375,0.10168293,23.96666667,473,0.074954038,17.66666667,103,0.112148211,26.43333333,307,0.109885448,25.9,411,0.098288785,23.16666667,275,0.082661575,19.48333333,68,0.034365719,8.1,372,0.028779522,6.783333333,186,0.01824353,4.3
281,03/12/2015,Denver Nuggets,8,106,20,1,Toronto Raptors,28,9,11,105,20,1,378,0.151041667,36.25,99,0.147777778,35.46666667,140,0.131597222,31.58333333,102,0.112361111,26.96666667,224,0.102291667,24.55,472,0.130416667,31.3,185,0.117361111,28.16666667,348,0.057916667,13.9,329,0.049236111,11.81666667,NA,0,0,NA,0,0,NA,0,329,11.81666667,NA,0,NA,0,NA,0,110,0.159155614,38.2,281,0.152697729,36.65,112,0.129088258,30.98333333,41,0.104506631,25.08333333,300,0.089646552,21.51666667,89,0.11763072,28.23333333,365,0.093257413,22.38333333,433,0.070897854,17.01666667,298,0.065898202,15.81666667,189,0.017221026,4.133333333,NA,0,0,NA,0,0
282,03/12/2015,Orlando Magic,22,103,19,2,Utah Jazz,29,11,12,94,17,3,445,0.166736111,40.01666667,136,0.136180556,32.68333333,351,0.134166667,32.2,147,0.123680556,29.68333333,70,0.075763889,18.18333333,466,0.1,24,26,0.099861111,23.96666667,201,0.065833333,15.8,413,0.063819444,15.31666667,2,0.026527778,6.366666667,312,0.007430556,1.783333333,NA,0,413,15.31666667,2,6.366666667,312,1.783333333,NA,0,160,0.160625,38.55,115,0.158333333,38,392,0.103472222,24.83333333,452,0.062986111,15.11666667,381,0.048194444,11.56666667,453,0.140416667,33.7,10,0.122638889,29.43333333,220,0.088472222,21.23333333,454,0.041875,10.05,208,0.041666667,10,76,0.031319444,7.516666667,NA,0,0
283,04/12/2015,Los Angeles Lakers,14,87,19,2,Atlanta Hawks,1,9,11,100,22,2,93,0.151736111,36.41666667,274,0.147222222,35.33333333,234,0.119722222,28.73333333,247,0.115763889,27.78333333,396,0.096736111,23.21666667,296,0.128541667,30.85,50,0.103263889,24.78333333,290,0.084236111,20.21666667,322,0.052777778,12.66666667,NA,0,0,NA,0,0,NA,0,322,12.66666667,NA,0,NA,0,NA,0,369,0.140902778,33.81666667,6,0.138680556,33.28333333,280,0.135694444,32.56666667,435,0.132152778,31.71666667,207,0.131180556,31.48333333,263,0.105555556,25.33333333,331,0.069444444,16.66666667,113,0.068819444,16.51666667,330,0.050972222,12.23333333,285,0.026597222,6.383333333,NA,0,0,NA,0,0
284,04/12/2015,Houston Rockets,11,100,20,2,Dallas Mavericks,7,10,11,96,20,3,451,0.161052851,38.65,188,0.150566012,36.13333333,432,0.13459268,32.3,364,0.117855407,28.28333333,84,0.117855407,28.28333333,87,0.108549205,26.05,457,0.082644628,19.83333333,337,0.052711994,12.65,202,0.04930898,11.83333333,310,0.024862838,5.966666667,NA,0,0,NA,0,202,11.83333333,310,5.966666667,NA,0,NA,0,114,0.159791667,38.35,471,0.142083333,34.1,383,0.141944444,34.06666667,123,0.130555556,31.33333333,478,0.122291667,29.35,69,0.110486111,26.51666667,119,0.081875,19.65,132,0.066666667,16,71,0.030277778,7.266666667,204,0.014027778,3.366666667,NA,0,0,NA,0,0
285,04/12/2015,Milwaukee Bucks,17,95,20,2,Detroit Pistons,9,10,10,102,20,2,271,0.141041667,33.85,355,0.140486111,33.71666667,157,0.140277778,33.66666667,162,0.138680556,33.28333333,214,0.108541667,26.05,325,0.110625,26.55,180,0.079513889,19.08333333,225,0.060833333,14.6,379,0.044027778,10.56666667,228,0.035972222,8.633333333,NA,0,0,NA,0,379,10.56666667,228,8.633333333,NA,0,NA,0,308,0.163958333,39.35,19,0.149444444,35.86666667,264,0.138819444,33.31666667,385,0.137847222,33.08333333,146,0.103680556,24.88333333,422,0.097222222,23.33333333,32,0.096319444,23.11666667,424,0.062152778,14.91666667,34,0.050555556,12.13333333,NA,0,0,NA,0,0,NA,0,0
286,04/12/2015,Cleveland Cavaliers,6,108,19,3,New Orleans Pelicans,19,10,11,114,20,2,293,0.16900434,44.78333333,320,0.158626329,42.03333333,267,0.140511982,37.23333333,179,0.139316938,36.91666667,444,0.062708346,16.61666667,455,0.120888106,32.03333333,335,0.085225486,22.58333333,190,0.055538084,14.71666667,386,0.053651173,14.21666667,18,0.014529216,3.85,NA,0,0,NA,0,386,14.21666667,18,3.85,NA,0,NA,0,30,0.174591195,46.26666667,462,0.132893082,35.21666667,143,0.116415094,30.85,356,0.094402516,25.01666667,15,0.047295597,12.53333333,101,0.141446541,37.48333333,401,0.119245283,31.6,246,0.094402516,25.01666667,354,0.059119497,15.66666667,301,0.020188679,5.35,NA,0,0,NA,0,0
287,04/12/2015,Brooklyn Nets,3,91,19,3,New York Knicks,20,12,12,108,20,2,56,0.145989003,34.51666667,436,0.138657832,32.78333333,221,0.134146341,31.71666667,200,0.099957705,23.63333333,394,0.075144509,17.76666667,414,0.095587199,22.6,45,0.079937967,18.9,438,0.057239532,13.53333333,469,0.055618215,13.15,474,0.04539687,10.73333333,313,0.036514874,8.633333333,410,0.035809953,469,13.15,474,10.73333333,313,8.633333333,410,8.466666667,67,0.130833333,31.4,391,0.12625,30.3,35,0.122152778,29.31666667,241,0.118888889,28.53333333,278,0.109444444,26.26666667,288,0.090555556,21.73333333,289,0.084305556,20.23333333,213,0.074652778,17.91666667,117,0.069166667,16.6,269,0.058888889,14.13333333,295,0.014861111,3.566666667,NA,0,0
288,04/12/2015,Phoenix Suns,24,106,20,2,Washington Wizards,30,10,11,109,17,2,52,0.156469199,37.55,361,0.155635808,37.35,142,0.146815751,35.23333333,229,0.094520453,22.68333333,11,0.063059935,15.13333333,314,0.115424682,27.7,428,0.090839642,21.8,395,0.079241614,19.01666667,118,0.066879644,16.05,333,0.031113272,7.466666667,NA,0,0,NA,0,118,16.05,333,7.466666667,NA,0,NA,0,47,0.159386068,38.25,227,0.154316272,37.03333333,359,0.150913258,36.21666667,195,0.096117786,23.06666667,402,0.053406487,12.81666667,151,0.145357316,34.88333333,377,0.099173554,23.8,153,0.0852837,20.46666667,108,0.043197444,10.36666667,258,0.012848114,3.083333333,NA,0,0,NA,0,0
289,05/12/2015,Charlotte Hornets,4,102,19,3,Chicago Bulls,5,10,11,96,17,3,259,0.158263889,37.98333333,346,0.147152778,35.31666667,85,0.132777778,31.86666667,316,0.128333333,30.8,360,0.078611111,18.86666667,212,0.111111111,26.66666667,421,0.094097222,22.58333333,211,0.093333333,22.4,150,0.045208333,10.85,459,0.011111111,2.666666667,NA,0,0,NA,0,150,10.85,459,2.666666667,NA,0,NA,0,216,0.158819444,38.11666667,116,0.142638889,34.23333333,349,0.112916667,27.1,367,0.107986111,25.91666667,449,0.050555556,12.13333333,127,0.138333333,33.2,217,0.092013889,22.08333333,429,0.087083333,20.9,272,0.057361111,13.76666667,134,0.052291667,12.55,NA,0,0,NA,0,0
290,05/12/2015,Sacramento Kings,26,113,21,2,Houston Rockets,11,9,12,120,21,1,39,0.173125,41.55,375,0.150208333,36.05,357,0.137569444,33.01666667,397,0.128472222,30.83333333,111,0.111805556,26.83333333,275,0.128055556,30.73333333,103,0.090277778,21.66666667,307,0.065069444,15.61666667,372,0.015416667,3.7,NA,0,0,NA,0,0,NA,0,372,3.7,NA,0,NA,0,NA,0,451,0.15375,36.9,131,0.151597222,36.38333333,188,0.148819444,35.71666667,364,0.125972222,30.23333333,84,0.086388889,20.73333333,432,0.106944444,25.66666667,202,0.073541667,17.65,87,0.054930556,13.18333333,457,0.051666667,12.4,125,0.025694444,6.166666667,310,0.020694444,4.966666667,NA,0,0
291,05/12/2015,Orlando Magic,22,101,20,2,Los Angeles Clippers,13,10,11,103,20,3,136,0.153472222,36.83333333,351,0.124930556,29.98333333,445,0.1125,27,70,0.072013889,17.28333333,147,0.068958333,16.55,466,0.143541667,34.45,26,0.095555556,22.93333333,201,0.094930556,22.78333333,2,0.087569444,21.01666667,413,0.046527778,11.16666667,NA,0,0,NA,0,2,21.01666667,413,11.16666667,NA,0,NA,0,42,0.162569444,39.01666667,107,0.153055556,36.73333333,184,0.130694444,31.36666667,36,0.120555556,28.93333333,297,0.045833333,11,470,0.148541667,35.65,362,0.079444444,19.06666667,287,0.075694444,18.16666667,245,0.045486111,10.91666667,370,0.038125,9.15,NA,0,0,NA,0,0
292,05/12/2015,Cleveland Cavaliers,6,84,20,1,Miami Heat,16,11,12,99,18,2,386,0.159930556,38.38333333,320,0.117847222,28.28333333,179,0.111388889,26.73333333,267,0.092777778,22.26666667,444,0.088611111,21.26666667,194,0.133472222,32.03333333,455,0.093055556,22.33333333,190,0.060208333,14.45,18,0.058819444,14.11666667,335,0.048680556,11.68333333,406,0.035208333,8.45,NA,0,18,14.11666667,335,11.68333333,406,8.45,NA,0,74,0.148958333,35.75,159,0.127152778,30.51666667,133,0.120347222,28.88333333,155,0.109513889,26.28333333,166,0.088402778,21.21666667,460,0.123055556,29.53333333,465,0.083125,19.95,243,0.079513889,19.08333333,251,0.072916667,17.5,244,0.031527778,7.566666667,40,0.015486111,3.716666667,NA,0,0
293,05/12/2015,New York Knicks,20,91,21,1,Milwaukee Bucks,17,10,10,106,21,1,35,0.134375,32.25,67,0.133125,31.95,241,0.107708333,25.85,278,0.090555556,21.73333333,391,0.086111111,20.66666667,289,0.111875,26.85,288,0.102847222,24.68333333,269,0.097986111,23.51666667,213,0.082847222,19.88333333,117,0.052569444,12.61666667,NA,0,0,NA,0,213,19.88333333,117,12.61666667,NA,0,NA,0,180,0.149722222,35.93333333,355,0.146458333,35.15,157,0.144444444,34.66666667,162,0.138472222,33.23333333,271,0.131458333,31.55,325,0.118402778,28.41666667,228,0.092986111,22.31666667,225,0.061527778,14.76666667,379,0.016527778,3.966666667,NA,0,0,NA,0,0,NA,0,0
294,05/12/2015,Portland Trail Blazers,25,109,21,2,Minnesota Timberwolves,18,11,12,103,19,4,96,0.154225401,37.01666667,60,0.146170405,35.08333333,5,0.113603222,27.26666667,317,0.099368099,23.85,352,0.062842858,15.08333333,135,0.11401986,27.36666667,323,0.098395945,23.61666667,14,0.096034998,23.05,156,0.072356086,17.36666667,321,0.042427609,10.18333333,442,0.000555517,0.133333333,NA,0,156,17.36666667,321,10.18333333,442,0.133333333,NA,0,27,0.1675,40.2,388,0.140763889,33.78333333,254,0.132638889,31.83333333,268,0.101388889,24.33333333,266,0.064583333,15.5,161,0.101597222,24.38333333,476,0.094791667,22.75,341,0.055902778,13.41666667,431,0.049583333,11.9,412,0.047291667,11.35,4,0.043958333,10.55,NA,0,0
295,05/12/2015,Denver Nuggets,8,108,21,2,Philadelphia 76ers,23,10,12,105,21,3,99,0.163541667,39.25,378,0.147916667,35.5,140,0.131041667,31.45,102,0.086666667,20.8,224,0.037708333,9.05,472,0.139166667,33.4,185,0.106597222,25.58333333,262,0.090208333,21.65,329,0.066736111,16.01666667,176,0.030416667,7.3,NA,0,0,NA,0,329,16.01666667,176,7.3,NA,0,NA,0,343,0.130069444,31.21666667,389,0.125138889,30.03333333,427,0.124444444,29.86666667,209,0.119722222,28.73333333,172,0.101319444,24.31666667,347,0.116319444,27.91666667,168,0.096736111,23.21666667,183,0.072430556,17.38333333,387,0.059513889,14.28333333,450,0.054305556,13.03333333,182,0,0,NA,0,0
296,05/12/2015,Boston Celtics,2,105,20,2,San Antonio Spurs,27,10,11,108,21,2,37,0.152222222,36.53333333,173,0.148541667,35.65,181,0.146111111,35.06666667,17,0.135069444,32.41666667,196,0.111388889,26.73333333,148,0.125555556,30.13333333,374,0.057847222,13.88333333,257,0.050694444,12.16666667,230,0.045972222,11.03333333,461,0.026597222,6.383333333,NA,0,0,NA,0,230,11.03333333,461,6.383333333,NA,0,NA,0,255,0.142093201,34.1,100,0.120286131,28.86666667,286,0.114521842,27.48333333,448,0.11091048,26.61666667,441,0.100354191,24.08333333,366,0.107507466,25.8,303,0.107021321,25.68333333,46,0.10334051,24.8,106,0.060143065,14.43333333,279,0.033821793,8.116666667,NA,0,0,NA,0,0
297,05/12/2015,Golden State Warriors,10,112,21,3,Toronto Raptors,28,11,11,109,21,2,128,0.16375,39.3,423,0.157708333,37.85,273,0.147638889,35.43333333,149,0.112916667,27.1,53,0.057083333,13.7,20,0.119930556,28.78333333,415,0.110069444,26.41666667,315,0.049652778,11.91666667,292,0.046666667,11.2,169,0.020763889,4.983333333,191,0.013819444,3.316666667,NA,0,292,11.2,169,4.983333333,191,3.316666667,NA,0,281,0.160347222,38.48333333,110,0.153263889,36.78333333,112,0.108333333,26,300,0.085138889,20.43333333,41,0.06,14.4,365,0.130347222,31.28333333,89,0.123888889,29.73333333,298,0.103472222,24.83333333,433,0.052361111,12.56666667,189,0.022847222,5.483333333,NA,0,0,NA,0,0
298,05/12/2015,Indiana Pacers,12,119,19,2,Utah Jazz,29,9,12,122,18,2,368,0.15881502,42.08333333,154,0.156802315,41.55,61,0.130700044,34.63333333,336,0.115856343,30.7,170,0.087992956,23.31666667,393,0.122146047,32.36666667,237,0.086357633,22.88333333,291,0.085602868,22.68333333,72,0.055726775,14.76666667,NA,0,0,NA,0,0,NA,0,72,14.76666667,NA,0,NA,0,NA,0,115,0.16427673,43.53333333,160,0.164025157,43.46666667,392,0.078176101,20.71666667,454,0.07490566,19.85,381,0.069433962,18.4,453,0.12672956,33.58333333,10,0.12427673,32.93333333,452,0.088553459,23.46666667,137,0.04163522,11.03333333,208,0.03572327,9.466666667,76,0.022830189,6.05,220,0.009433962,2.5
299,06/12/2015,Golden State Warriors,10,114,22,1,Brooklyn Nets,3,12,12,98,20,2,128,0.144509076,34.36666667,423,0.13553858,32.23333333,273,0.135328334,32.18333333,53,0.088793889,21.11666667,24,0.06671806,15.86666667,20,0.103300862,24.56666667,415,0.083537739,19.86666667,149,0.082346345,19.58333333,292,0.06181232,14.7,315,0.052841825,12.56666667,169,0.036092228,8.583333333,203,0.009180741,292,14.7,315,12.56666667,169,8.583333333,203,2.183333333,200,0.155763889,37.38333333,221,0.151736111,36.41666667,436,0.147361111,35.36666667,56,0.115555556,27.73333333,45,0.083888889,20.13333333,414,0.115694444,27.76666667,313,0.107569444,25.81666667,474,0.040833333,9.8,469,0.032152778,7.716666667,438,0.032152778,7.716666667,124,0.017291667,4.15,NA,0,0
